price,FY,type
690000.0,1,0.0
687100.0,1,1.0
685000.0,1,0.0
680000.0,1,0.0
665500.0,1,0.0
663000.0,1,0.0
651000.0,1,0.0
650000.0,1,0.0
650000.0,1,1.0
643000.0,1,0.0
638000.0,1,0.0
636000.0,1,0.0
635000.0,1,0.0
635000.0,1,0.0
630000.0,1,1.0
620000.0,1,1.0
616940.0,1,1.0
615000.0,1,0.0
612500.0,1,1.0
611000.0,1,0.0
605000.0,1,1.0
602000.0,1,1.0
600000.0,1,1.0
600000.0,1,0.0
600000.0,1,1.0
600000.0,1,0.0
600000.0,1,1.0
598000.0,1,0.0
597000.0,1,1.0
597000.0,1,1.0
595000.0,1,0.0
590000.0,1,1.0
590000.0,1,0.0
589000.0,1,1.0
589000.0,1,1.0
585000.0,1,1.0
582500.0,1,0.0
580000.0,1,1.0
580000.0,1,0.0
577100.0,1,0.0
575000.0,1,1.0
571000.0,1,1.0
560000.0,1,0.0
550000.0,1,0.0
550000.0,1,1.0
535185.0,1,0.0
529000.0,1,0.0
525000.0,1,0.0
515000.0,1,0.0
500000.0,1,1.0
500000.0,1,1.0
496000.0,1,1.0
491000.0,1,1.0
491000.0,1,0.0
465000.0,1,1.0
460000.0,1,1.0
450000.0,1,1.0
450000.0,1,0.0
440000.0,1,1.0
410000.0,1,1.0
375000.0,1,1.0
365000.0,1,1.0
355000.0,1,1.0
300000.0,1,1.0
275000.0,1,0.0
2450000.0,0,0.0
1500000.0,0,0.0
1300000.0,0,1.0
1300000.0,0,0.0
1300000.0,0,1.0
1300000.0,0,0.0
1292000.0,0,0.0
1275000.0,0,0.0
1200000.0,0,0.0
1075000.0,0,0.0
950000.0,0,0.0
905000.0,0,0.0
900000.0,0,0.0
875000.0,0,0.0
870000.0,0,0.0
849000.0,0,1.0
770000.0,0,0.0
761500.0,0,0.0
750000.0,0,0.0
740000.0,0,0.0
670000.0,0,0.0
665000.0,0,0.0
651000.0,0,0.0
650000.0,0,0.0
605000.0,0,0.0
482500.0,0,0.0
460000.0,0,0.0
1580000.0,1,0.0
1470000.0,1,0.0
1385000.0,0,0.0
1375000.0,1,1.0
1340000.0,1,0.0
1250000.0,1,0.0
1220000.0,1,0.0
1200000.0,1,0.0
1200000.0,0,0.0
1200000.0,1,0.0
1200000.0,1,1.0
1180000.0,1,0.0
1165000.0,1,0.0
1150000.0,0,0.0
1125050.0,0,0.0
1085000.0,0,0.0
1075000.0,0,0.0
1065000.0,1,0.0
1050000.0,1,0.0
1050000.0,1,0.0
1016000.0,1,0.0
1000000.0,0,0.0
1000000.0,0,0.0
991500.0,1,0.0
980000.0,0,0.0
977500.0,0,0.0
967000.0,1,0.0
950000.0,1,1.0
925000.0,1,0.0
900000.0,1,1.0
885000.0,1,0.0
869000.0,1,1.0
869000.0,1,1.0
840000.0,1,0.0
830000.0,1,0.0
827800.0,1,0.0
815000.0,1,0.0
807000.0,0,0.0
803000.0,0,0.0
750000.0,1,0.0
750000.0,1,0.0
728000.0,1,0.0
708000.0,0,1.0
675000.0,1,1.0
675000.0,1,1.0
670000.0,1,1.0
670000.0,1,1.0
582500.0,0,1.0
582500.0,0,1.0
575000.0,1,0.0
535000.0,0,1.0
515000.0,0,0.0
200000.0,1,1.0
2400000.0,1,0.0
1950000.0,1,0.0
1530000.0,1,0.0
1500000.0,1,0.0
1475000.0,1,0.0
1360000.0,1,0.0
1359000.0,1,1.0
1275000.0,1,1.0
1275000.0,1,1.0
1260000.0,1,0.0
1200000.0,1,0.0
1183000.0,1,0.0
1165000.0,1,0.0
1165000.0,1,0.0
1163000.0,1,0.0
1150000.0,1,0.0
1100000.0,1,0.0
1080000.0,1,0.0
1050000.0,1,0.0
1045000.0,1,0.0
1040000.0,1,0.0
1030000.0,1,0.0
1010000.0,1,0.0
990000.0,1,0.0
965000.0,1,0.0
770000.0,1,0.0
728000.0,1,1.0
716000.0,1,1.0
707000.0,1,0.0
700000.0,1,1.0
639000.0,1,0.0
505000.0,1,0.0
665000.0,0,0.0
647500.0,0,0.0
608000.0,0,0.0
600000.0,0,0.0
590000.0,0,0.0
585000.0,0,0.0
565000.0,0,0.0
562500.0,0,0.0
554950.0,0,1.0
545000.0,0,0.0
545000.0,0,1.0
521000.0,0,0.0
520000.0,0,1.0
505000.0,0,0.0
500000.0,0,0.0
492500.0,0,0.0
485000.0,0,0.0
470000.0,0,0.0
455000.0,0,0.0
450000.0,0,0.0
441000.0,0,0.0
435000.0,0,1.0
425000.0,0,0.0
420000.0,0,0.0
417500.0,0,0.0
411000.0,0,0.0
400000.0,0,1.0
400000.0,0,0.0
390000.0,0,0.0
345000.0,0,1.0
340000.0,0,1.0
280000.0,0,1.0
280000.0,0,1.0
820000.0,0,0.0
655000.0,0,0.0
630000.0,0,0.0
620000.0,0,0.0
595000.0,0,0.0
592550.0,1,0.0
592250.0,0,0.0
585000.0,1,0.0
585000.0,1,1.0
570000.0,0,0.0
570000.0,1,0.0
570000.0,1,0.0
565000.0,1,0.0
565000.0,1,0.0
563500.0,1,0.0
560000.0,0,0.0
553000.0,0,0.0
550000.0,0,0.0
550000.0,1,0.0
531500.0,0,0.0
530000.0,0,0.0
529000.0,0,0.0
525000.0,0,0.0
520000.0,0,0.0
518000.0,1,0.0
512000.0,0,0.0
510000.0,1,0.0
507500.0,0,0.0
507000.0,1,0.0
500000.0,1,0.0
500000.0,1,0.0
497000.0,0,0.0
495000.0,0,0.0
490000.0,0,0.0
485000.0,0,0.0
480000.0,0,0.0
480000.0,0,0.0
477000.0,0,0.0
470000.0,0,0.0
465000.0,1,1.0
450000.0,0,0.0
447500.0,1,1.0
440000.0,1,1.0
430000.0,1,0.0
420000.0,1,1.0
412000.0,0,0.0
410000.0,1,1.0
400000.0,1,0.0
380000.0,0,0.0
260000.0,1,0.0
235000.0,0,0.0
877000.0,1,0.0
767000.0,1,0.0
755000.0,1,0.0
692500.0,1,0.0
680000.0,1,0.0
655000.0,1,0.0
655000.0,1,0.0
652000.0,1,0.0
639000.0,1,0.0
633000.0,1,0.0
620000.0,1,0.0
615000.0,1,0.0
610000.0,1,0.0
610000.0,1,0.0
605000.0,1,0.0
605000.0,1,0.0
605000.0,1,0.0
600000.0,1,0.0
569000.0,1,1.0
560000.0,1,0.0
549000.0,1,0.0
535000.0,1,0.0
535000.0,1,0.0
520000.0,1,1.0
499000.0,1,1.0
470000.0,1,0.0
1385000.0,0,0.0
1300000.0,0,0.0
1290000.0,0,1.0
1235000.0,0,0.0
1225000.0,0,1.0
1225000.0,0,0.0
1070000.0,0,0.0
1050000.0,0,0.0
945000.0,0,0.0
940000.0,0,0.0
930000.0,0,1.0
925000.0,0,0.0
915000.0,0,0.0
890000.0,0,0.0
860000.0,0,0.0
840000.0,0,0.0
835000.0,0,0.0
825000.0,0,0.0
819000.0,0,1.0
810000.0,0,1.0
810000.0,0,1.0
810000.0,0,1.0
804000.0,0,0.0
800000.0,0,1.0
800000.0,0,0.0
787500.0,0,0.0
755000.0,0,1.0
741000.0,0,0.0
710000.0,0,1.0
700000.0,0,0.0
690000.0,0,0.0
650000.0,0,0.0
645000.0,0,0.0
625000.0,0,1.0
625000.0,0,1.0
499000.0,0,1.0
375000.0,0,1.0
375000.0,0,0.0
371000.0,0,1.0
324000.0,0,1.0
297500.0,0,1.0
296500.0,0,1.0
285000.0,0,1.0
270000.0,0,1.0
203000.0,0,1.0
200000.0,0,1.0
1840000.0,1,0.0
1395000.0,0,0.0
1385000.0,0,1.0
1350000.0,1,0.0
1340000.0,0,0.0
1270000.0,0,0.0
1200000.0,0,1.0
1200000.0,0,0.0
1200000.0,0,1.0
1149000.0,0,1.0
1135000.0,0,0.0
1080000.0,0,0.0
1050000.0,1,0.0
1025000.0,1,0.0
1020000.0,1,0.0
978500.0,1,0.0
976000.0,1,0.0
975000.0,0,0.0
975000.0,0,0.0
954500.0,0,1.0
950000.0,0,0.0
920000.0,1,0.0
920000.0,1,0.0
920000.0,1,0.0
903000.0,1,0.0
880000.0,1,0.0
877000.0,1,0.0
865000.0,1,1.0
860000.0,1,0.0
850000.0,1,0.0
849000.0,1,0.0
845000.0,1,1.0
845000.0,1,0.0
812000.0,1,0.0
810000.0,0,1.0
805000.0,1,1.0
800000.0,1,1.0
795000.0,1,0.0
780000.0,1,0.0
775000.0,0,0.0
775000.0,0,0.0
770000.0,1,0.0
764000.0,1,0.0
760000.0,1,0.0
760000.0,1,0.0
755000.0,0,0.0
745000.0,0,0.0
745000.0,0,0.0
735000.0,1,1.0
710000.0,0,0.0
702500.0,0,0.0
691000.0,0,0.0
620000.0,0,0.0
615000.0,0,0.0
525000.0,0,1.0
505000.0,0,0.0
500000.0,1,0.0
400000.0,0,1.0
385000.0,0,1.0
350000.0,1,1.0
330000.0,1,1.0
327000.0,1,1.0
327000.0,1,1.0
325000.0,0,1.0
325000.0,1,1.0
312000.0,0,1.0
312000.0,0,1.0
310000.0,0,1.0
300000.0,0,1.0
290000.0,0,1.0
290000.0,0,1.0
282000.0,0,1.0
275000.0,0,1.0
260000.0,0,1.0
242000.0,0,1.0
235000.0,1,1.0
226500.0,0,1.0
225000.0,1,1.0
165000.0,1,1.0
165000.0,0,1.0
165000.0,0,1.0
157500.0,0,1.0
1720000.0,1,0.0
1313000.0,1,0.0
1230000.0,1,0.0
1105000.0,1,0.0
1100000.0,1,0.0
1080000.0,1,0.0
1080000.0,1,1.0
1080000.0,1,1.0
1050000.0,1,0.0
1050000.0,1,1.0
1050000.0,1,0.0
1012500.0,1,0.0
1012500.0,1,0.0
1012000.0,1,0.0
1000000.0,1,0.0
1000000.0,1,0.0
998100.0,1,1.0
980000.0,1,0.0
885000.0,1,1.0
855000.0,1,1.0
851000.0,1,0.0
820000.0,1,1.0
750000.0,1,0.0
725000.0,1,1.0
721000.0,1,1.0
700000.0,1,0.0
550000.0,1,1.0
460000.0,1,1.0
410000.0,1,1.0
356000.0,1,1.0
345000.0,1,1.0
340000.0,1,1.0
335000.0,1,1.0
330000.0,1,1.0
320000.0,1,1.0
307500.0,1,1.0
306000.0,1,1.0
290000.0,1,1.0
961000.0,0,0.0
860000.0,0,0.0
750000.0,0,0.0
737000.0,0,0.0
695000.0,0,0.0
690000.0,0,0.0
690000.0,0,0.0
685000.0,0,0.0
682500.0,0,0.0
665000.0,0,0.0
661000.0,0,0.0
647000.0,0,0.0
645000.0,0,0.0
640000.0,0,0.0
627000.0,0,0.0
625000.0,0,0.0
620000.0,0,1.0
620000.0,0,0.0
610000.0,0,0.0
605000.0,0,0.0
603000.0,0,0.0
603000.0,0,0.0
601000.0,0,0.0
595000.0,0,0.0
591000.0,0,0.0
590000.0,0,0.0
567500.0,0,0.0
560250.0,0,0.0
560000.0,0,0.0
554000.0,0,0.0
551500.0,0,0.0
550000.0,0,0.0
541000.0,0,0.0
540000.0,0,0.0
531000.0,0,0.0
510000.0,0,0.0
490000.0,0,1.0
490000.0,0,0.0
473000.0,0,1.0
460000.0,0,0.0
300000.0,0,0.0
884000.0,1,0.0
860000.0,1,0.0
825000.0,1,0.0
820000.0,1,0.0
795000.0,0,0.0
795000.0,1,0.0
775000.0,0,0.0
769500.0,1,1.0
762000.0,0,0.0
760000.0,0,0.0
755000.0,1,0.0
750000.0,1,0.0
740000.0,0,0.0
740000.0,0,0.0
740000.0,1,0.0
725000.0,1,0.0
720000.0,1,0.0
710000.0,1,0.0
705000.0,0,0.0
702000.0,1,0.0
700000.0,1,0.0
688000.0,1,0.0
685000.0,1,0.0
678000.0,1,0.0
675000.0,0,0.0
670000.0,1,0.0
670000.0,0,0.0
666000.0,0,0.0
660000.0,1,0.0
650000.0,0,0.0
650000.0,0,0.0
650000.0,0,0.0
650000.0,1,0.0
641000.0,1,0.0
640000.0,1,0.0
640000.0,1,0.0
638000.0,0,0.0
627000.0,1,1.0
619000.0,0,0.0
615000.0,1,0.0
615000.0,1,0.0
615000.0,0,0.0
615000.0,0,0.0
614892.0,1,0.0
612000.0,1,0.0
610000.0,1,0.0
610000.0,0,0.0
605000.0,1,0.0
600000.0,0,0.0
600000.0,1,0.0
600000.0,0,1.0
598000.0,1,0.0
595000.0,0,1.0
595000.0,1,0.0
595000.0,1,0.0
592000.0,1,0.0
585000.0,0,0.0
575000.0,1,0.0
571000.0,1,1.0
570000.0,1,1.0
560000.0,1,0.0
550000.0,1,0.0
535000.0,0,0.0
515000.0,0,0.0
512500.0,0,1.0
500000.0,1,0.0
500000.0,0,0.0
500000.0,0,0.0
500000.0,1,0.0
493000.0,0,0.0
480000.0,0,1.0
460500.0,0,0.0
450000.0,0,1.0
450000.0,1,0.0
444500.0,0,1.0
440000.0,1,1.0
425000.0,1,0.0
420000.0,1,1.0
410000.0,1,1.0
405000.0,0,1.0
385000.0,0,1.0
247500.0,1,0.0
225000.0,0,0.0
1130000.0,1,0.0
1100000.0,1,0.0
1030000.0,1,0.0
950000.0,1,0.0
896500.0,1,0.0
870000.0,1,0.0
870000.0,1,0.0
861000.0,1,0.0
850000.0,1,0.0
840000.0,1,0.0
837000.0,1,0.0
826000.0,1,0.0
820000.0,1,0.0
820000.0,1,0.0
807000.0,1,0.0
803000.0,1,0.0
802000.0,1,0.0
800000.0,1,0.0
790000.0,1,0.0
775000.0,1,0.0
765000.0,1,0.0
760000.0,1,0.0
755000.0,1,0.0
745000.0,1,0.0
725000.0,1,0.0
725000.0,1,0.0
710000.0,1,0.0
690000.0,1,0.0
680000.0,1,1.0
680000.0,1,0.0
680000.0,1,0.0
675000.0,1,0.0
655300.0,1,0.0
650000.0,1,0.0
649500.0,1,0.0
625000.0,1,0.0
600000.0,1,0.0
597000.0,1,0.0
570000.0,1,1.0
565000.0,1,0.0
545600.0,1,0.0
430000.0,1,1.0
2679800.0,0,1.0
2679800.0,0,1.0
2543240.0,0,1.0
2543240.0,0,1.0
1879900.0,0,1.0
1450000.0,0,1.0
1380000.0,0,1.0
1350000.0,0,1.0
1100000.0,0,1.0
1060400.0,0,1.0
935000.0,0,1.0
935000.0,0,1.0
910000.0,0,1.0
899900.0,0,1.0
856000.0,0,1.0
835000.0,0,1.0
805000.0,0,1.0
800000.0,0,0.0
772500.0,0,1.0
769000.0,0,1.0
764000.0,0,1.0
749000.0,0,1.0
745000.0,0,1.0
725000.0,0,1.0
719900.0,0,1.0
690888.0,0,1.0
680000.0,0,1.0
680000.0,0,1.0
670000.0,0,1.0
665000.0,0,1.0
660000.0,0,1.0
660000.0,0,1.0
650000.0,0,1.0
650000.0,0,1.0
650000.0,0,1.0
639900.0,0,1.0
638900.0,0,1.0
632000.0,0,1.0
630000.0,0,1.0
625900.0,0,1.0
615000.0,0,1.0
607000.0,0,1.0
607000.0,0,1.0
605000.0,0,1.0
605000.0,0,1.0
599900.0,0,1.0
589000.0,0,1.0
589000.0,0,1.0
589000.0,0,1.0
582000.0,0,1.0
580000.0,0,1.0
580000.0,0,1.0
580000.0,0,1.0
580000.0,0,1.0
565000.0,0,1.0
565000.0,0,1.0
560000.0,0,1.0
560000.0,0,1.0
545000.0,0,1.0
545000.0,0,1.0
528000.0,0,1.0
525000.0,0,1.0
525000.0,0,1.0
525000.0,0,1.0
525000.0,0,1.0
525000.0,0,1.0
525000.0,0,1.0
525000.0,0,1.0
510000.0,0,1.0
503000.0,0,1.0
495000.0,0,1.0
485000.0,0,1.0
484900.0,0,1.0
479900.0,0,1.0
474900.0,0,1.0
466000.0,0,1.0
460000.0,0,1.0
460000.0,0,1.0
449900.0,0,1.0
441000.0,0,1.0
430000.0,0,1.0
430000.0,0,1.0
430000.0,0,1.0
428000.0,0,1.0
420000.0,0,1.0
414000.0,0,1.0
410000.0,0,1.0
410000.0,0,1.0
410000.0,0,1.0
405000.0,0,1.0
403000.0,0,1.0
400000.0,0,1.0
400000.0,0,1.0
400000.0,0,1.0
400000.0,0,1.0
400000.0,0,1.0
397000.0,0,1.0
397000.0,0,1.0
397000.0,0,1.0
395000.0,0,1.0
395000.0,0,1.0
390000.0,0,1.0
389000.0,0,1.0
389000.0,0,1.0
380000.0,0,1.0
375000.0,0,1.0
375000.0,0,1.0
372000.0,0,1.0
372000.0,0,1.0
370000.0,0,1.0
370000.0,0,1.0
370000.0,0,1.0
370000.0,0,1.0
368000.0,0,1.0
368000.0,0,1.0
365000.0,0,1.0
355900.0,0,1.0
350000.0,0,1.0
332500.0,0,1.0
257500.0,0,1.0
257500.0,0,1.0
238750.0,0,1.0
224500.0,0,1.0
209000.0,0,1.0
185000.0,0,1.0
185000.0,0,1.0
1760000.0,1,1.0
1560000.0,1,1.0
1390000.0,0,0.0
1110000.0,1,1.0
1075000.0,0,1.0
1075000.0,0,1.0
999900.0,0,1.0
985000.0,0,1.0
985000.0,0,1.0
985000.0,0,1.0
975000.0,1,1.0
950000.0,0,1.0
949900.0,1,0.0
949000.0,1,1.0
949000.0,1,1.0
923000.0,0,1.0
923000.0,0,1.0
875000.0,0,1.0
875000.0,1,1.0
875000.0,0,1.0
855000.0,0,1.0
815000.0,1,1.0
780000.0,0,1.0
772112.0,1,1.0
770000.0,1,1.0
759900.0,1,1.0
759900.0,0,1.0
730000.0,0,1.0
729900.0,0,1.0
720000.0,1,1.0
700000.0,1,1.0
700000.0,0,1.0
700000.0,0,1.0
699000.0,1,1.0
685000.0,0,1.0
680000.0,1,1.0
675000.0,1,1.0
669900.0,1,1.0
665900.0,0,1.0
665900.0,1,1.0
665000.0,0,1.0
665000.0,1,1.0
655000.0,1,1.0
655000.0,1,1.0
655000.0,1,1.0
655000.0,1,1.0
655000.0,1,1.0
650000.0,1,1.0
650000.0,1,1.0
650000.0,0,1.0
645000.0,1,1.0
645000.0,1,1.0
644888.0,0,1.0
643000.0,0,1.0
643000.0,1,1.0
642500.0,1,1.0
640000.0,0,1.0
640000.0,1,1.0
639900.0,1,1.0
639900.0,1,1.0
639900.0,1,1.0
638000.0,1,1.0
638000.0,1,1.0
632000.0,0,1.0
632000.0,0,1.0
630000.0,1,1.0
630000.0,1,1.0
629900.0,0,1.0
628000.0,0,1.0
628000.0,0,1.0
625900.0,1,1.0
625900.0,1,1.0
620000.0,0,1.0
620000.0,0,1.0
617000.0,0,1.0
617000.0,0,1.0
615000.0,0,1.0
610000.0,1,1.0
610000.0,1,1.0
609900.0,0,1.0
609900.0,0,1.0
605000.0,1,1.0
605000.0,0,1.0
600000.0,0,1.0
600000.0,1,1.0
600000.0,1,1.0
600000.0,1,1.0
600000.0,1,1.0
598000.0,1,1.0
590000.0,0,1.0
580000.0,0,1.0
580000.0,0,1.0
570000.0,0,1.0
569900.0,0,1.0
559900.0,0,1.0
555000.0,1,1.0
550000.0,1,1.0
549900.0,0,1.0
549900.0,0,1.0
542500.0,0,1.0
540000.0,0,1.0
539900.0,0,1.0
539900.0,0,1.0
535000.0,0,1.0
530000.0,1,1.0
529900.0,0,1.0
524000.0,1,1.0
524000.0,1,1.0
510000.0,1,1.0
509900.0,0,1.0
503000.0,1,0.0
503000.0,1,1.0
502500.0,1,1.0
502000.0,1,1.0
501000.0,1,1.0
501000.0,1,1.0
500000.0,1,1.0
496000.0,1,1.0
496000.0,1,1.0
495000.0,1,1.0
495000.0,0,1.0
495000.0,1,1.0
495000.0,1,1.0
495000.0,1,1.0
489000.0,0,1.0
485250.0,1,1.0
485000.0,1,1.0
480000.0,1,1.0
479900.0,0,1.0
478000.0,0,1.0
477500.0,1,1.0
477500.0,1,1.0
475900.0,1,1.0
475000.0,1,1.0
470000.0,1,1.0
470000.0,1,1.0
470000.0,0,1.0
470000.0,0,1.0
465000.0,1,1.0
460000.0,1,1.0
460000.0,1,1.0
455000.0,0,1.0
455000.0,1,1.0
449900.0,1,1.0
449900.0,1,1.0
449900.0,1,1.0
439900.0,0,1.0
435000.0,1,1.0
435000.0,1,1.0
435000.0,0,1.0
435000.0,0,1.0
435000.0,0,1.0
434000.0,1,1.0
425000.0,1,1.0
421000.0,0,0.0
420000.0,1,1.0
420000.0,1,1.0
420000.0,1,1.0
417500.0,1,1.0
415000.0,1,1.0
413000.0,1,1.0
412000.0,1,1.0
410000.0,1,1.0
410000.0,1,1.0
405000.0,1,1.0
405000.0,0,1.0
405000.0,1,1.0
405000.0,0,1.0
400000.0,1,1.0
400000.0,1,1.0
399000.0,1,1.0
399000.0,1,1.0
395000.0,1,1.0
395000.0,1,1.0
395000.0,0,1.0
395000.0,1,1.0
395000.0,0,1.0
395000.0,1,1.0
390000.0,0,1.0
380000.0,0,1.0
380000.0,0,1.0
380000.0,1,1.0
380000.0,0,1.0
380000.0,1,1.0
380000.0,0,1.0
365000.0,1,1.0
350000.0,0,1.0
350000.0,0,1.0
340000.0,1,1.0
335000.0,0,1.0
325000.0,1,1.0
325000.0,1,1.0
305000.0,1,1.0
300000.0,0,1.0
300000.0,0,1.0
300000.0,1,1.0
290000.0,1,1.0
282500.0,1,1.0
270000.0,1,1.0
270000.0,0,1.0
270000.0,1,1.0
260000.0,0,1.0
250000.0,1,1.0
245000.0,0,1.0
245000.0,0,1.0
235500.0,1,1.0
230000.0,1,1.0
210000.0,0,1.0
205000.0,1,1.0
205000.0,1,1.0
201500.0,1,1.0
190000.0,0,1.0
4050000.0,1,1.0
1799900.0,1,1.0
1799900.0,1,1.0
1700000.0,1,1.0
1700000.0,1,1.0
1500000.0,1,1.0
1500000.0,1,0.0
1400000.0,1,1.0
1393000.0,1,1.0
1320000.0,1,1.0
1320000.0,1,1.0
1285000.0,1,1.0
1285000.0,1,1.0
1240000.0,1,1.0
1190000.0,1,1.0
960000.0,1,1.0
862500.0,1,1.0
862500.0,1,1.0
819900.0,1,1.0
816000.0,1,1.0
810000.0,1,1.0
789900.0,1,1.0
765000.0,1,1.0
759900.0,1,1.0
759900.0,1,1.0
745000.0,1,1.0
745000.0,1,1.0
739900.0,1,1.0
731500.0,1,1.0
730000.0,1,1.0
730000.0,1,1.0
729900.0,1,1.0
719900.0,1,1.0
719900.0,1,1.0
709900.0,1,1.0
700000.0,1,1.0
699900.0,1,1.0
699900.0,1,1.0
689900.0,1,1.0
689900.0,1,1.0
689900.0,1,1.0
680000.0,1,1.0
680000.0,1,1.0
679900.0,1,1.0
679900.0,1,1.0
679900.0,1,1.0
670000.0,1,1.0
670000.0,1,1.0
669900.0,1,1.0
669900.0,1,1.0
660000.0,1,1.0
659900.0,1,1.0
650000.0,1,1.0
650000.0,1,1.0
650000.0,1,1.0
649900.0,1,1.0
649900.0,1,1.0
629900.0,1,1.0
620100.0,1,1.0
605000.0,1,1.0
600000.0,1,1.0
600000.0,1,1.0
600000.0,1,1.0
589900.0,1,1.0
589900.0,1,1.0
586000.0,1,1.0
580000.0,1,1.0
579900.0,1,1.0
575000.0,1,1.0
575000.0,1,1.0
575000.0,1,1.0
570000.0,1,1.0
570000.0,1,1.0
570000.0,1,1.0
565000.0,1,1.0
565000.0,1,1.0
560000.0,1,1.0
560000.0,1,1.0
560000.0,1,1.0
560000.0,1,1.0
549900.0,1,1.0
545000.0,1,1.0
540000.0,1,1.0
540000.0,1,1.0
540000.0,1,1.0
540000.0,1,1.0
529900.0,1,1.0
529900.0,1,1.0
528000.0,1,1.0
520250.0,1,1.0
519900.0,1,1.0
519900.0,1,1.0
505000.0,1,1.0
505000.0,1,1.0
500000.0,1,1.0
499900.0,1,1.0
499900.0,1,1.0
499900.0,1,1.0
499900.0,1,1.0
495000.0,1,1.0
495000.0,1,1.0
495000.0,1,1.0
495000.0,1,1.0
490000.0,1,1.0
490000.0,1,1.0
487000.0,1,1.0
485000.0,1,1.0
485000.0,1,1.0
483000.0,1,1.0
483000.0,1,1.0
479900.0,1,1.0
479900.0,1,1.0
476250.0,1,1.0
476250.0,1,1.0
475900.0,1,1.0
475000.0,1,1.0
474000.0,1,1.0
469900.0,1,1.0
469900.0,1,1.0
468000.0,1,1.0
462000.0,1,1.0
459900.0,1,1.0
455900.0,1,1.0
453000.0,1,1.0
449900.0,1,1.0
445000.0,1,1.0
445000.0,1,1.0
440000.0,1,1.0
440000.0,1,1.0
440000.0,1,1.0
440000.0,1,1.0
435000.0,1,1.0
435000.0,1,1.0
431000.0,1,1.0
430000.0,1,1.0
430000.0,1,1.0
430000.0,1,1.0
430000.0,1,1.0
429900.0,1,1.0
429900.0,1,1.0
428000.0,1,1.0
420000.0,1,1.0
420000.0,1,1.0
420000.0,1,1.0
415900.0,1,1.0
415000.0,1,1.0
412000.0,1,1.0
411500.0,1,1.0
405900.0,1,1.0
395600.0,1,1.0
395000.0,1,1.0
395000.0,1,1.0
395000.0,1,1.0
385000.0,1,1.0
375000.0,1,1.0
299500.0,1,1.0
299500.0,1,1.0
295000.0,1,1.0
295000.0,1,1.0
290000.0,1,1.0
290000.0,1,1.0
265000.0,1,1.0
265000.0,1,1.0
258500.0,1,1.0
235000.0,1,1.0
205000.0,1,1.0
995000.0,0,0.0
940000.0,0,0.0
915000.0,0,0.0
915000.0,0,0.0
890000.0,0,0.0
850000.0,0,0.0
780000.0,0,0.0
780000.0,0,0.0
760000.0,0,0.0
760000.0,0,0.0
750000.0,0,0.0
730000.0,0,0.0
727500.0,0,0.0
716000.0,0,0.0
708000.0,0,0.0
703000.0,0,0.0
678000.0,0,0.0
675000.0,0,0.0
672000.0,0,0.0
630000.0,0,0.0
630000.0,0,0.0
625000.0,0,1.0
625000.0,0,0.0
611000.0,0,0.0
600000.0,0,0.0
595000.0,0,0.0
575000.0,0,1.0
570000.0,0,0.0
568000.0,0,1.0
550000.0,0,0.0
521500.0,0,0.0
517500.0,0,0.0
495000.0,0,1.0
475000.0,0,1.0
475000.0,0,1.0
467000.0,0,0.0
460000.0,0,0.0
438000.0,0,1.0
430000.0,0,0.0
430000.0,0,1.0
430000.0,0,1.0
425000.0,0,1.0
425000.0,0,1.0
415000.0,0,1.0
410000.0,0,1.0
410000.0,0,1.0
399000.0,0,1.0
392000.0,0,1.0
392000.0,0,1.0
380000.0,0,1.0
375000.0,0,1.0
300000.0,0,1.0
177000.0,0,0.0
1240000.0,0,0.0
1065000.0,0,0.0
960000.0,1,0.0
920000.0,1,0.0
905000.0,1,0.0
880000.0,0,0.0
862000.0,1,0.0
850000.0,0,0.0
845000.0,1,0.0
840000.0,0,0.0
839000.0,1,0.0
815000.0,1,0.0
815000.0,1,0.0
795000.0,1,0.0
780000.0,1,0.0
775000.0,0,0.0
775000.0,1,0.0
760000.0,1,0.0
755000.0,0,1.0
755000.0,0,0.0
750000.0,1,0.0
745000.0,0,0.0
745000.0,0,0.0
730000.0,1,0.0
720000.0,1,0.0
710000.0,1,0.0
707500.0,0,0.0
705000.0,1,0.0
705000.0,1,0.0
702000.0,0,0.0
701000.0,1,0.0
700000.0,0,0.0
700000.0,0,0.0
695000.0,1,0.0
693000.0,1,0.0
680000.0,1,0.0
678000.0,0,0.0
675000.0,0,0.0
670000.0,0,0.0
670000.0,1,0.0
655000.0,0,0.0
655000.0,1,0.0
653500.0,1,0.0
650000.0,1,0.0
635000.0,0,0.0
630000.0,0,0.0
630000.0,1,0.0
630000.0,0,0.0
630000.0,1,1.0
630000.0,1,0.0
630000.0,1,0.0
630000.0,1,1.0
625000.0,0,0.0
625000.0,1,1.0
625000.0,0,0.0
625000.0,0,0.0
625000.0,0,0.0
620000.0,1,0.0
615000.0,1,1.0
615000.0,1,0.0
615000.0,1,1.0
610000.0,1,1.0
610000.0,1,1.0
600000.0,1,1.0
600000.0,1,0.0
599000.0,1,0.0
595000.0,1,1.0
595000.0,1,0.0
580000.0,0,0.0
570000.0,1,0.0
570000.0,0,0.0
570000.0,1,0.0
560000.0,1,0.0
560000.0,0,0.0
560000.0,1,0.0
560000.0,0,0.0
553000.0,0,1.0
550000.0,0,0.0
550000.0,1,0.0
544800.0,1,0.0
540000.0,1,1.0
525500.0,1,1.0
525000.0,0,1.0
515000.0,0,0.0
